發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,edited,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁
061c449d-68af-4e75-a86f-159e59a97ee2,True,237030812,2021-09-21T12:26:30.320Z,2021-09-21T12:26:30.320Z,8,B7 謝謝妳！！妳也是仙女🥰🥰,1.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,8,,False,,,False,,,
09f4afdd-8c21-48d5-a27e-d1b3ff5511a7,True,237030812,2021-09-21T13:54:11.780Z,2021-09-21T13:54:11.780Z,9,好過,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,9,,False,,,False,,,
c8b52c1c-81d0-4b57-89eb-fda656193c9e,False,237030812,2021-09-21T14:18:53.510Z,2021-09-21T14:19:08.723Z,10,很好過啦別擔心,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,10,,False,,,False,,心理學系,
4492ad48-7c28-46b1-9497-cfb8cf57a11b,True,237030812,2021-09-21T19:05:12.311Z,2021-09-21T19:05:12.311Z,11,老師人真的很好 90分過,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,11,,False,,,False,,,
da7f4a02-1b94-49cb-8d27-b0e27fc59649,True,237030812,2021-09-22T04:34:12.708Z,2021-09-22T04:34:12.708Z,12,好的謝謝你們！祝大家這學期都歐趴 都選到想要的課！,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,12,,False,,,False,,,
6f887c3e-e2d8-4883-8134-b7c7a694da0a,False,237030812,2021-11-05T17:15:46.281Z,2021-11-05T17:17:10.195Z,13,"@B0 請問妳知道期中要考啥ㄇ
還有這個妳有點進去ㄇ
https://i.imgur.com/RwlMmwS.png",0.0,False,False,{},False,M,中原大學,,"[{'id': 'c4a6c5c1-93e8-4af3-bb21-e2d8879e95c0', 'url': 'https://i.imgur.com/RwlMmwSl.jpg', 'normalizedUrl': 'https://i.imgur.com/RwlMmwSl.jpg', 'thumbnail': 'https://i.imgur.com/RwlMmwSl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-11-05T17:15:46.281Z', 'updatedAt': '2021-11-05T17:17:10.195Z', 'width': 492, 'height': 592}, {'id': 'c4a6c5c1-93e8-4af3-bb21-e2d8879e95c0', 'url': 'https://i.imgur.com/RwlMmwS.png', 'normalizedUrl': 'https://imgur.com/RwlMmwS', 'thumbnail': 'https://i.imgur.com/RwlMmwSl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-11-05T17:15:46.281Z', 'updatedAt': '2021-11-05T17:17:10.195Z', 'width': 492, 'height': 592}]",False,False,,False,False,13,,False,,,False,,工業與系統工程學系,False
2c30898c-c1dc-435e-937c-1c359b20f30f,True,237030812,2021-11-05T17:47:58.374Z,2021-11-05T17:48:16.182Z,14,"B13 上次老師上課應該有錄影～就大概考考單字還有寫作之類的！我覺得聽起來沒有很難

錄影在teams裡面喔",1.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,14,,False,,,False,,,False
c0576915-dae3-4df2-934c-f01f7144b04c,True,236990126,2021-09-24T07:36:31.749Z,2021-09-24T07:36:31.749Z,1,https://i.imgur.com/xWEHlTO.jpg,2.0,False,False,{},True,F,中原大學,,"[{'id': 'f905386f-72ea-455f-ad54-bd90de2da1d8', 'url': 'https://i.imgur.com/xWEHlTOl.jpg', 'normalizedUrl': 'https://i.imgur.com/xWEHlTOl.jpg', 'thumbnail': 'https://i.imgur.com/xWEHlTOl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-24T07:36:31.749Z', 'updatedAt': '2021-09-24T07:36:31.749Z', 'width': 1242, 'height': 404}, {'id': 'f905386f-72ea-455f-ad54-bd90de2da1d8', 'url': 'https://i.imgur.com/xWEHlTO.jpg', 'normalizedUrl': 'https://imgur.com/xWEHlTO', 'thumbnail': 'https://i.imgur.com/xWEHlTOl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-24T07:36:31.749Z', 'updatedAt': '2021-09-24T07:36:31.749Z', 'width': 1242, 'height': 404}]",False,False,,False,False,1,False,,,False,,,
a681e96b-7f9e-49df-a1d7-575a857f9330,False,236980435,2021-09-15T10:04:31.095Z,2021-09-15T10:04:31.095Z,1,"他是新老師ㄛ！
之前的老師去別間學校了",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,財經法律學系,
333cc2fd-18e3-47a0-8708-0066c75a65d0,True,236980435,2021-09-15T11:13:49.733Z,2021-09-15T11:13:49.733Z,2,B1 好的謝謝你～,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
d940426e-aff3-4538-b2ba-d719e46851a8,True,236978334,2021-09-15T06:33:42.035Z,2021-09-15T06:33:42.035Z,1,"她的課很涼欸
基本上她都是在台上講她自己的
台下很少人理她？
偶爾會有幾個人回答她的問題
你安靜做自己的事就好
不要太吵
大一上學期期中考寫作文
期末分組報告
大一下學期期中期末都是寫作文
很涼
大一上下都修她的國文通識的人路過...",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
7c96f9b7-acc9-4598-b264-9110b8f9a3b3,True,236978334,2021-09-15T09:34:22.874Z,2021-09-15T09:34:22.874Z,2,B1 好的謝謝你～,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
8b26eee1-7452-4500-a0b9-cee5f0ce5097,True,236978334,2021-09-15T10:09:13.349Z,2021-09-15T10:09:13.349Z,3,"很好的老師
上的內容也很豐富
只是大家都不太想聽就是了
不過老師人真的很好
上課給她應有的尊重即可",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,3,False,,,False,,,
95e91cc0-904e-4eb6-86ce-2c653fbd5ce0,True,236978334,2021-09-29T05:12:45.938Z,2021-09-29T05:12:45.938Z,4,請問樓上兩位學長姐！！覺得有購買課本的必要嗎？,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
b3e19fec-83d0-49c0-975c-82dd1213ab24,True,236978334,2021-09-29T06:41:00.447Z,2021-09-29T06:41:00.447Z,5,"B4 我覺得不用欸...
我記得那時候大一上他只用了一兩個禮拜而已@@
大一下完全沒用到",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
44e96deb-2e8a-49fe-a8ec-7a17c9810e37,True,236978334,2021-09-29T06:43:16.187Z,2021-09-29T06:43:16.187Z,6,B4 應該可以不用，不過不確定老師這學期的課程安排會不會用到裡面的內容，不然上個學期大部分都是買老師印的講義,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,6,False,,,False,,,
6e148115-522a-46f4-ac18-f9959df8fdfa,True,236978334,2021-09-29T07:49:15.264Z,2021-09-29T07:49:15.264Z,7,B5 B6 好謝謝你們～,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
df09595a-509a-48bc-a4d8-383c9644f107,True,236972045,2021-09-14T14:33:58.293Z,2021-09-14T14:36:16.455Z,1,"大概就是請業界人士演講
和參訪瞭解產業之類的課
但只有10個人選..
都不知道會不會開…
本來想選結果衝堂，就放棄了",0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,1,False,,,False,,,False
7e8cb248-33ad-498b-8702-d7a0546329a6,True,236972045,2021-09-15T01:09:15.707Z,2021-09-15T01:09:15.707Z,2,朋友上過他的課 可以接觸到職場各個行業的專家，老師經驗超豐富 而且老師會邀請職場專家有航空業 廣告業 導演 創業家  人力銀行  等等    重點是  老師人超好!!!!!!,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
154e89af-6141-4a5d-9aae-9b62c96c18e5,True,236972045,2021-09-15T08:28:41.053Z,2021-09-15T08:28:41.053Z,3,B1 B2 感謝兩位,0.0,False,False,{},True,M,國立中正大學,,[],False,False,,False,False,3,False,,,False,,,
29843746-2888-43d0-8c6b-cd08c4a1fc68,True,236958507,2021-09-13T05:52:44.890Z,2021-09-13T05:53:02.100Z,1,"這堂找到好組員跟認真上課就甜過
學期96給你參考",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,1,False,,,False,,,False
a8f75642-fe1e-4563-bead-6483ebf26b03,True,236958507,2021-09-13T06:21:02.337Z,2021-09-13T06:21:02.337Z,2,"上學期從實體到遠距的方式剛好都上過，
上課方式是前半段老師講課後半段小組討論，討論完一週內要上傳小組討論內容到i-learning,這種方式一學期大概五六次（也就是會有五六個議題要討論）其他次就純粹講課，上學期疫情比較緩和的時候是不強制要到校，但還是會點名，不扣分但出席率高應該還是有加分。
遠距時期是看老師預錄的ppt加解說(非同步）
但是原上課時段老師可能會開直播或是把加分問題藏在那個預錄的影片裡限時內回答一樣加分，期末小組報告（遠距時期）可以選擇簡短的ppt加錄影解說或是不錄影只交完整內容ppt，整體來說還算彈性，然後老師人也蠻好的，上課會下來和各組的人聊天，分數甜，我有缺兩三次課，討論都交期末報告簡單做90過。",2.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,2,False,,,False,,,
d80f75b1-4c52-4329-bb6f-47f630c96731,True,236958507,2021-09-13T11:54:43.946Z,2021-09-13T11:54:43.946Z,3,老師不會要求你每次上課都要到，分數又很甜，是門爽課，而且老師很可愛人也很好,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,3,False,,,False,,,
7dbff064-339b-4ddd-b955-7aa2a8f6e1b5,True,236958507,2021-09-13T12:15:45.685Z,2021-09-13T12:15:45.685Z,4,謝謝以上的分享🙏,0.0,False,False,{},True,M,中原大學,,[],False,False,,False,False,4,False,,,False,,,
aff8b24b-964b-4fd5-9904-0312e0fc2c03,True,236954835,2021-09-12T16:58:21.600Z,2021-09-12T17:00:12.659Z,1,夏立言的查一下應該都有 我記得之前也有看到人在問 每堂都會點名 期中期末各一個書面報告（報告題目通常是時事） 教授只會出現第一堂課後面都會是他請來的講師 蠻有趣的 想上課可以坐前面點不然螢幕很小 整體來說我覺得很輕鬆 滿分五顆南瓜我給4.5顆南瓜！,7.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,False
a5fb8ada-e694-4110-ab57-e6194eaa675c,True,236954835,2021-09-12T17:02:21.178Z,2021-09-12T17:02:21.178Z,2,涼~我都去滑手機沒在聽，80過,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
70d121f6-02ed-444d-97c6-05a93b6f43ce,True,236954835,2021-09-12T17:22:17.559Z,2021-09-12T17:22:17.559Z,3,黃介文人超好 上課要寫腳蹤 但不限字數 而且老師上課很好玩,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,3,False,,,False,,,
66e6ecc1-3f0c-4cac-852f-de0797821b92,True,236954835,2021-09-13T05:00:49.877Z,2021-09-13T05:00:49.877Z,4,推介文老師的溝通課！超級有趣的，可以更認識自己，然後也會突然變得很有勇氣！老師人真的超nice，人哲課應該也會很不錯～,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
ba42d255-0ed4-405d-a0e2-25fbfc50b2a2,True,236954456,2021-09-12T18:50:36.441Z,2021-09-12T18:50:36.441Z,1,大推，作業是電視劇心得，給分甜，90+過,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
4f4e6b49-8385-40b1-85a9-97faa1431112,True,236954456,2021-09-12T23:37:05.707Z,2021-09-12T23:37:05.707Z,2,"推個，當時修課是看麻醉風暴，只是心得老師會要求手寫。
期末小組報告爲老師指定題目
整體來說滿推的！",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,2,False,,,False,,,
8664d4d1-e798-42fa-a167-56ae2e7d611f,True,236954456,2021-09-13T07:21:52.428Z,2021-09-13T07:21:52.428Z,3,"B1 好的！謝謝～
那請問課堂小考的部分會很難嗎？",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
7cc93d34-8fd8-46d9-b3c0-3863e57d18e9,True,236954456,2021-09-13T07:22:25.761Z,2021-09-13T07:22:25.761Z,4,"B2 好的！謝謝～
那請問課堂小考的部分會很難嗎",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
d033fce8-81aa-42a3-8995-11fa1851ed87,True,236954456,2021-09-13T11:41:40.876Z,2021-09-13T11:41:40.876Z,5,印像中老師會在快下課時考，題目大多是當堂上課內容，個人覺得不會太難啦！,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,
1f92f57a-cb10-46cb-81f0-ae8ac92ae024,True,236954456,2021-09-13T18:40:53.706Z,2021-09-13T18:40:53.706Z,6,這是工業系的系選修嗎,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,6,False,,,False,,,
4290657c-cd3b-4d5b-aece-186fdc232a89,True,236954456,2021-09-14T07:12:53.837Z,2021-09-14T07:12:53.837Z,7,B5 好的！謝謝～,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
804ac35a-aa9c-4d4c-85f8-17f1c8ab1c17,True,236954456,2021-09-14T07:13:07.361Z,2021-09-14T07:13:07.361Z,8,B6 是哦！,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
3a9f8c25-5c3b-4827-9762-5d14b4f0d480,True,236944417,2021-09-11T13:47:51.309Z,2021-09-11T13:47:51.309Z,1,我也是搶到這堂課的新生，有去查到一些學長姐的評價，目前看下來是好評！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
edbeb4e3-10a4-4b05-8c64-dea819410675,True,236944417,2021-09-11T13:56:14.100Z,2021-09-11T13:56:14.100Z,2,B1 請問你在哪裡查到的！,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
db54f4eb-e00d-4835-b46f-5b24c3834016,True,236944417,2021-09-11T14:21:31.179Z,2021-09-11T14:21:31.179Z,3,之前修過石柏岡老師其他的課 推推 老師人很好,4.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
a0a2f783-8262-4560-b3f8-7e56f12de6b8,True,236944417,2021-09-11T14:21:38.281Z,2021-09-11T14:21:38.281Z,4,石老師的生態工程不錯，不會刁難學生又能夠學到東西，好課值得修,8.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,4,False,,,False,,,
bd87e528-a4c5-47f6-b4a1-d9b736dc4a50,True,236944417,2021-09-11T14:38:43.806Z,2021-09-11T14:38:43.806Z,5,石O岡-西方極樂佛 大推,3.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,
e2cad70e-9c2f-4e25-9e35-1b17de9abd3f,True,236944417,2021-09-11T14:39:24.407Z,2021-09-11T14:39:24.407Z,6,B2 Dcard,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
5fe8d0f9-7b30-48c8-85e9-c44ae8040dad,True,236944417,2021-09-11T14:43:17.430Z,2021-09-11T14:43:17.430Z,7,"修過石老師其他課
石老師真的是很認真而且用心投入課程的通識老師，推！",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,7,False,,,False,,,
ca3b9458-3e6a-474c-87b9-96b5561c2988,True,236944417,2021-09-11T15:00:47.189Z,2021-09-11T15:00:47.189Z,8,石老師很讚👍,5.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,8,False,,,False,,,
bd6528fa-4b8f-4216-8250-170d41deff9f,True,236944417,2021-09-11T15:03:03.725Z,2021-09-11T15:03:57.789Z,9,之前沒有疫情，還有去石老師辦公室喝咖啡🤣🤣 老師人真的很好，也學得到東西 推！推！推！,6.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,9,False,,,False,,,False
1f127492-5661-4545-a779-72730c76c818,True,236944417,2021-09-11T15:24:44.919Z,2021-09-11T15:24:44.919Z,10,收到！感謝各位學長姐的回答～🙇🏻‍♀️,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,10,False,,,False,,,
b15ec68f-382f-4beb-b093-54362c3b2197,True,236944417,2021-09-11T15:52:32.175Z,2021-09-11T15:52:32.175Z,11,石老師的課滿優質的,2.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,11,False,,,False,,,
9fa713bc-aa42-4381-abe7-a8e9ea0c0313,True,236944417,2021-09-11T16:17:22.927Z,2021-09-11T16:17:22.927Z,12,"必須給石老師一個大讚
魏的話就是很好相處
作業多多 但給分很甜",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,12,False,,,False,,,
e96dfe2a-489b-4aad-be53-8150e750a189,True,236944417,2021-09-11T18:17:52.837Z,2021-09-11T18:17:52.837Z,13,兩個都是很認真老師，會分組，組作業+上台報告，很輕鬆的課,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,13,False,,,False,,,
1a0fbe93-413b-4c49-aef3-c546d48c8bc3,True,236944417,2021-09-12T03:21:34.113Z,2021-09-12T03:21:34.113Z,14,爽課上就對了,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,14,False,,,False,,,
1e59d7e6-01d5-4b6e-9d5a-85ebe44d222a,True,236944417,2021-09-12T03:36:48.780Z,2021-09-12T03:36:48.780Z,15,"只上過石
認真老師又不難過 推個",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,15,False,,,False,,,
ffaaf811-949a-4412-8b32-888d13c7a183,True,236944417,2021-09-12T06:38:25.676Z,2021-09-12T06:38:25.676Z,16,石整個人就是有趣,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,16,False,,,False,,,
f6081147-b6d9-4093-a2aa-1511ab9096d9,True,236944417,2021-09-12T06:43:49.174Z,2021-09-12T06:43:49.174Z,17,這堂課蠻多實作的，也要小組去調查一些生態公園，怕麻煩的就要再考慮了，但不混的話分數甜,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,17,False,,,False,,,
203c06a9-9f5b-41af-a251-f04bc502c895,True,236944417,2021-09-12T07:15:47.051Z,2021-09-12T07:15:47.051Z,18,"魏立心老師人很好呦
又很漂亮",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,18,False,,,False,,,
913b7d30-e562-443b-9bb0-1738b39a42a0,True,236944417,2021-09-12T07:24:30.237Z,2021-09-12T07:24:30.237Z,19,石老師真的讚！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,19,False,,,False,,,
8a3ad702-9772-4ae4-a34d-d640a995927c,True,236944417,2021-09-12T08:38:43.750Z,2021-09-12T08:38:43.750Z,20,魏老師的課程大多很多元❤跟其他廢通識比起來算輕鬆有趣的了～上次修過她的課這學期又再選一次她開的其他課程😂,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,20,False,,,False,,,
ba3c9930-9446-418c-8809-cc4f4c37144e,True,236944417,2021-09-12T11:28:38.842Z,2021-09-12T11:28:38.842Z,21,"兩個老師我都上過他們的課 雖然沒有修過這門
但是兩個老師都超級認真 絕對是好課！",0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,21,False,,,False,,,
4d691262-25c5-41af-9208-f7cd5493f7ac,True,236944417,2021-09-12T13:19:25.526Z,2021-09-12T13:19:25.526Z,22,石老師的課真的很推，可以輕鬆學到新東西，而且又很好過,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,22,False,,,False,,,
011165e2-8a42-4aa5-bf43-e104dec9f6e9,True,236928781,2021-09-10T09:01:29.364Z,2021-09-10T09:01:29.364Z,1,老師超讚🤣雖然他開在大一 但基本上都是大二三四才搶得到～（外系就更難了）,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
3ae47a64-445d-4db5-831e-288837cb79ee,True,236928781,2021-09-10T09:20:29.517Z,2021-09-10T09:20:29.517Z,2,好可惜衝堂沒得選😭,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
a7073688-6f65-4a99-84db-2e4b8c4242e3,True,236928143,2021-09-09T15:46:17.056Z,2021-09-09T15:46:17.056Z,1,"遞補六不太會上喔
而且有選到宗人哲已經很幸運了，一般不太會挑老師",2.0,False,False,{},False,M,國立彰化師範大學,,[],False,False,,False,False,1,False,,,False,,,
cbf3306b-4529-45e3-abaf-dd2608a5a04b,True,236928143,2021-09-09T16:26:53.206Z,2021-09-09T16:26:53.206Z,2,Jimmy老師人親切又可愛,8.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
3a1d408d-168d-45de-8ed2-bcb8026cab78,True,236928143,2021-09-09T16:37:55.104Z,2021-09-09T16:37:55.104Z,3,人哲遞補6很難，宗人哲都不好搶，Jimmy人超好，上他的全英人哲課很有趣，順便練英文，甜甜分數,3.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,3,False,,,False,,,
d4817382-7d20-4a59-8b0b-dd37534e1d9b,True,236928143,2021-09-09T17:22:55.772Z,2021-09-09T17:22:55.772Z,4,"Jimmy 評價兩極？
他人超好的欸",6.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
99cc75e7-274a-4101-bb51-db60953489c9,True,236928143,2021-09-09T21:44:31.578Z,2021-09-09T21:44:31.578Z,5,"同學⋯⋯你不上很多人想上
老師很可愛很慈善ㄉ😢",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
cc8b7067-1bc0-40eb-91f0-e84609724f1a,True,236928143,2021-09-10T00:32:41.440Z,2021-09-10T00:32:41.440Z,6,B1 謝謝學長  那我等等看其他一門基礎通識遞補2有沒有機會好了,1.0,False,False,{},True,M,中原大學,,[],False,False,,False,False,6,False,,,False,,,
c03bd40e-361a-48cc-a674-d01ce0e40a76,True,236928143,2021-09-10T00:34:02.687Z,2021-09-10T00:34:02.687Z,7,"B2 B3 B4 B5 
謝謝你們 我下學期會更努力搶到這門課的",0.0,False,False,{},True,M,中原大學,,[],False,False,,False,False,7,False,,,False,,,
d4b706cb-746e-4a8b-89b5-9d0eeb909312,True,236928143,2021-09-11T02:26:14.966Z,2021-09-11T02:26:14.966Z,8,在中原再好的老師都會被當掉的學生評價寫很爛,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,8,False,,,False,,,
21082d00-12ae-4fd7-bd61-8500b828f192,True,236869147,2021-09-02T13:59:11.440Z,2021-09-02T13:59:11.440Z,1,我我我也好想上🥲🥲🥲感覺很有趣,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
41590e3f-35ba-4c52-9592-d50e6ca1e92a,True,236869147,2021-09-02T14:33:40.129Z,2021-09-02T14:33:40.129Z,2,老師桌球超強的....,2.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,2,False,,,False,,,
0e3942e7-3ea4-4269-af7f-3f0384effa4e,True,236869147,2021-09-02T14:45:42.158Z,2021-09-02T14:45:42.158Z,3,我這學期有選到～期待,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
dc0ac66c-da91-4f19-a214-a56013ffbe36,True,236869147,2021-09-02T14:59:26.741Z,2021-09-02T14:59:26.741Z,4,感覺很帥欸我也想選XD,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
d8eb691f-6ec9-44d3-8921-0b818cfe9e3c,True,236869147,2021-09-02T15:07:53.124Z,2021-09-02T15:07:53.124Z,5,"B1 B4真的🤣我超級有興趣的！
B2哈哈哈網路上也有人這樣說😆
B3哇嗚好好🤩希望可以聽到妳的心得😎",1.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
627cad2f-c036-4a6c-98b1-950c7927050a,True,236869147,2021-09-02T15:17:43.171Z,2021-09-02T15:17:43.171Z,6,B5 😂😂 希望我們都能選到～,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
33544e3e-0c6c-490c-a860-ac701a193bae,True,236869147,2021-09-03T04:33:21.057Z,2021-09-03T04:33:21.057Z,7,"我上學期上老師的另一堂課
老師上課超有趣 每週早八我都願意起床去上
有提到這堂課 感覺也很酷",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
e9ba5870-bf52-418b-9209-a2673bddb4c3,True,236869147,2021-09-03T06:57:13.886Z,2021-09-03T07:03:22.084Z,8,"我是上學期有修這堂課
可惜的是原本有安排法務部調查局參訪
後來因為疫情沒有去成😭
不定時有課後的作業 總共10次
盡量不要缺席
因為不是所有題目都在投影片上
老師會用投影片內容
分享以前實際的辦案經驗
如果對CSI、刑事鑑識有興趣的可以修修看~
我的經驗是收穫滿滿也大開眼界😀
（附上上學期的配分提供參考
https://i.imgur.com/t1cZLtM.jpg",3.0,False,False,{},False,M,中原大學,,"[{'id': 'b9ba3894-d34f-4e06-8d91-340226fca5f3', 'url': 'https://i.imgur.com/t1cZLtMl.jpg', 'normalizedUrl': 'https://i.imgur.com/t1cZLtMl.jpg', 'thumbnail': 'https://i.imgur.com/t1cZLtMl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-03T07:03:22.084Z', 'updatedAt': '2021-09-03T07:03:22.084Z', 'width': 2264, 'height': 1080}, {'id': 'b9ba3894-d34f-4e06-8d91-340226fca5f3', 'url': 'https://i.imgur.com/t1cZLtM.jpg', 'normalizedUrl': 'https://imgur.com/t1cZLtM', 'thumbnail': 'https://i.imgur.com/t1cZLtMl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-03T07:03:22.084Z', 'updatedAt': '2021-09-03T07:03:22.084Z', 'width': 2264, 'height': 1080}]",False,False,,False,False,8,False,,,False,,,False
05f219eb-dc52-4d86-9b26-a3c6420d50c1,True,236869147,2021-09-03T07:24:14.503Z,2021-09-03T07:24:14.503Z,9,"B7 他開的課我都超有興趣的🤣🤣
B8原來！謝謝你😆沒有參訪到真的好可惜🥺",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
b0345bcf-b0df-4c16-8c50-c550d0765041,True,236869147,2021-09-03T11:15:08.545Z,2021-09-03T11:15:08.545Z,10,"B8 請問有分組活動嗎？（我邊緣人🥲
拜託這學期參訪活動不要取消！！！",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,10,False,,,False,,,
4c765597-f083-4766-b3d4-7f7e7713d21c,True,236869147,2021-09-03T11:38:19.073Z,2021-09-03T13:13:16.224Z,11,"B10 這堂課沒有分組報告噢 都是個人作業
還有就是如果通識活動照常舉辦的話
也有一定的配分比例
可以盡可能排開時間多參加一些
到時候再注意一下老師的公告~",0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,11,False,,,False,,,False
977ab8f6-0591-4e75-99f9-a108ff89fc4f,True,236869147,2021-09-03T12:56:45.610Z,2021-09-03T12:56:45.610Z,12,B11 謝謝你!!! 不過你好像標錯樓XD?,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,12,False,,,False,,,
debbd8ae-3a43-42e4-b6c8-6f387c2f724c,True,236869147,2021-09-04T10:24:37.511Z,2021-09-04T10:24:37.511Z,13,嗚嗚嗚剛上去看餘額0ㄌ😭😭,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,13,False,,,False,,,
a1e52b12-a40d-43d2-bc9b-129ef547e2ae,True,236869147,2021-09-05T00:10:16.441Z,2021-09-05T00:10:16.441Z,14,上這種東西還不如乾脆去重考警大鑑識系，選我正解,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,14,False,,,False,,,
